1.244891285500240724e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.742725854410074326e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.686895492221237913e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.997082699305430531e-01,1.481876187849188176e-01,1.859212319815789771e-01,1.687469726854531615e-01,1.975155300743133557e-01,0.000000000000000000e+00,1.949510014647282408e-01,1.987593638695566434e-01,1.969919095034782797e-01,1.511640151612574090e-01,1.563854525526291450e-01,0.000000000000000000e+00
2.109469602483490247e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.350245455912906234e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.962563036594182075e-01,1.741610303275877014e-01,2.112409330743638680e-01,2.105742974705747950e-01,1.968536684514066160e-01,0.000000000000000000e+00,2.389401823075720799e-01,1.716277761614641573e-01,2.028094498138430235e-01,1.735968380552746770e-01,0.000000000000000000e+00,2.135292696838206328e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.054080328299956182e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.830225216462926241e-01,1.923810670859920913e-01,1.920462923711137582e-01,1.765787817745225474e-01,0.000000000000000000e+00,1.873246408975179078e-01,1.201703383215393939e-01,1.888745090768315371e-01,1.815831217595746394e-01,1.866876288285843066e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.835959420906968509e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.025535673335043252e-01,1.957454066212643284e-01,0.000000000000000000e+00,1.820146800972879952e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.877877424784416271e-01,1.051100669311219871e-01,1.961439184782058642e-01,1.947722481354131618e-01,1.870911453273660374e-01,1.873415423240951949e-01,1.046949022696086196e-01,1.936371563449646727e-01,1.652265072447277883e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.274204177773218816e-01,0.000000000000000000e+00,2.011340677644428698e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.722614868441258051e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.978502028428136827e-01,1.913556147995452983e-01,1.997008623607549327e-01,2.023103413235338155e-01,0.000000000000000000e+00,1.901154380410807199e-01,2.236113245251031278e-01,1.996781733354101862e-01,1.892591008589990520e-01,1.304069506097571274e-01,1.942021196148294715e-01
-5.785446166992187951e-03,9.002161400346972431e-02,9.747259968590528401e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.563854525526291450e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.915829261057329924e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.075314604505333338e-01,0.000000000000000000e+00,1.660866993559127480e-01,0.000000000000000000e+00,2.008993290939450893e-01,1.607488198983140493e-01,2.135339824742452097e-01,2.062256030184146383e-01,1.441006253517052860e-01,1.910992558741243796e-01,2.012566981182188075e-01,2.052701002033782696e-01,1.701794121695186235e-01,1.324316293260535127e-01
6.042928392677809901e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.538577710277576061e-01,1.460717862680935841e-01,2.003847978327005230e-01,1.190609830333104469e-01,1.885572725209171407e-01,2.080465701239504472e-01,1.961996019235500988e-01,2.033475470187370293e-01,1.903787138611963137e-01,1.906870634564211686e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.353168789557944729e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.543416429032082593e-01,0.000000000000000000e+00,1.404453433872168977e-01,0.000000000000000000e+00,1.925452505314647345e-01,2.176486785877566332e-01,1.481876187849188176e-01,2.007080519722868051e-01,2.640686232236491016e-01,1.924350692259445827e-01,1.997642574838280338e-01,1.935417946780768617e-01,2.081570785336976925e-01,0.000000000000000000e+00,1.608010975596545489e-01
6.653143310546874578e-02,1.801075317806450360e-01,0.000000000000000000e+00,1.397705695714240026e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.772528750118441132e-01,1.599509316404235382e-01,0.000000000000000000e+00,2.058327393144341877e-01,1.990949974544856671e-01,2.138851733935550059e-01,1.313681182309286710e-01,2.016846284794008293e-01,1.769944427692768663e-01,2.089129810227840223e-01,2.209393797985936825e-01,2.027297897138167215e-01,2.056157311602063165e-01,2.173437504974964907e-01,1.912894504309999577e-01
1.141137930622863339e-01,2.027616542147133438e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.428567375780964988e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.516740578525157868e-01,0.000000000000000000e+00,1.911641354153340300e-01,1.921762643775182522e-01,2.305942940421002729e-01,2.267511190780837071e-01,2.419184162514687875e-01,2.342396994158023882e-01,2.299664864992994329e-01,2.570565397819586373e-01,2.082928941849006010e-01,1.885029141308114942e-01,2.147038808665634735e-01,2.516154837775235742e-01,2.621861620398421855e-01,2.479844236975401739e-01
1.850755631942996027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.112506377920440964e-01,0.000000000000000000e+00,1.861196675768111430e-01,1.851566099395998144e-01,1.717299388215766665e-01,1.858561791162225973e-01,1.823842903146468686e-01,1.777604613499628172e-01,1.815809643009061169e-01,1.767009968153169519e-01,1.808637928866673183e-01,1.824707779989668821e-01,1.797055686028390942e-01,1.861997813716360362e-01,1.692272146554400780e-01,1.292424265108034209e-01
1.959608677978709745e-01,1.262100307994170889e-01,1.668645460442051975e-01,2.200410840560448889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.547879369137289407e-01,2.037156108595318260e-01,2.527027526902518861e-01,2.238037407566534354e-01,2.554593574376834986e-01,2.342979134097871730e-01,2.240035579283975453e-01,2.037320857551209730e-01,2.478254351762889385e-01,2.356009738289221445e-01,2.112766955994354046e-01,2.064905836551447771e-01,2.527588347105632627e-01,2.387796394364258556e-01,3.071423178614201555e-01,1.755338724233037051e-01
7.521679882812500051e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.773399792868166069e-01,1.763571205167847600e-01,1.703638955415023304e-01,1.702225346777062609e-01,0.000000000000000000e+00,1.773313999802810237e-01,0.000000000000000000e+00,1.669066081243094635e-01,1.697218235328963043e-01,1.546874604306735235e-01,1.671573162206435592e-01,1.691002717634016717e-01,1.771590695022011996e-01,1.630093575184022592e-01,1.713333612074639800e-01,1.709364860651673701e-01,1.691977001760844590e-01,1.716276980836218269e-01,1.772932421363052069e-01,1.742783131737402069e-01,1.285536006222180450e-01,1.709206388211324534e-01
1.562923212184192945e-01,2.431683767997370738e-01,2.234546062622627671e-01,2.262504434940772469e-01,2.560302319926506254e-01,2.665472202996222451e-01,1.452057231168006335e-01,1.614316738082748337e-01,2.207780762954852094e-01,2.483210769548623298e-01,2.257041604344422470e-01,2.219029610400972130e-01,2.304696484812571999e-01,2.455987395024764042e-01,2.564056936587057467e-01,2.001192713593851202e-01,2.422893170153731790e-01,2.188307753760707908e-01,2.652732533012169269e-01,2.491474274977554804e-01,2.633372228186071085e-01,2.272153463228494541e-01,2.229113632655498056e-01,2.765256921769626564e-01,2.661776397859333398e-01
8.606655544895125409e-02,1.831017795625530520e-01,1.833957328920565732e-01,0.000000000000000000e+00,1.730843785229960741e-01,1.192272348446864888e-01,0.000000000000000000e+00,1.112506377920440964e-01,1.501352836815592617e-01,1.815113026680050257e-01,1.910807207241888017e-01,1.870324916932136761e-01,1.772691282654015599e-01,1.552774062964824842e-01,1.467762379877098067e-01,1.699150643343230183e-01,1.746337955653128327e-01,1.658479785306490872e-01,1.700184916165304039e-01,1.769221903830648646e-01,1.823317637225012888e-01,1.583177404896242146e-01,1.843071104450352826e-01,1.968341079123214765e-01,1.512965912923155132e-01
2.077654776513164769e-01,1.951924924086536062e-01,2.025905432394190242e-01,1.969977041397897866e-01,2.076476800065815420e-01,1.918364819598680771e-01,2.056680453448338497e-01,2.073050291794064359e-01,2.070851056031429160e-01,2.032539708057120587e-01,1.956376099530998669e-01,1.953966240351208694e-01,2.427350312740226002e-01,1.972345992836342377e-01,1.904516071379237230e-01,1.880389073993349591e-01,2.010218608063424617e-01,2.041510519514979638e-01,1.992860828479972868e-01,1.898339393686713505e-01,2.025193767702805903e-01,1.906087503841049635e-01,1.882866918741327167e-01,2.087846227228025431e-01,1.887358019892343419e-01
1.485124148514131159e-01,1.488430334077648354e-01,1.427167738557256760e-01,1.474861653233374981e-01,1.521841845157263229e-01,1.532977172624267193e-01,1.493422940618517603e-01,1.472469874016666957e-01,1.477155264597755924e-01,1.517314708471380058e-01,1.427852579114299580e-01,1.413339879013865430e-01,1.457302346178978580e-01,1.530212745380304940e-01,1.451434088981247983e-01,1.398191503993084228e-01,1.428958309539363203e-01,1.446036269127799478e-01,1.431839125676111213e-01,1.473691558417402070e-01,1.393366592851646990e-01,1.499466325678428247e-01,1.396677399700894662e-01,1.544748026558961651e-01,1.551914281733676459e-01
1.216852230168095073e-01,2.090743595684656231e-01,2.164425211513014979e-01,2.076874257742554464e-01,2.057775195923200462e-01,1.495506876664249862e-01,1.722441009616101915e-01,2.014393040580280680e-01,2.099867853441581833e-01,1.998854390227571554e-01,2.129801706191928323e-01,2.150107631246764295e-01,2.127212787038679498e-01,1.894074800310826812e-01,1.978038883750067589e-01,1.968616836460478636e-01,1.985845832307064351e-01,1.970119282138081407e-01,1.992563197087058591e-01,1.997778157714129588e-01,1.892638124666890798e-01,1.989981689603940174e-01,1.989704651840687732e-01,2.214483106854683025e-01,2.050862905974686345e-01
0.000000000000000000e+00,1.709532915226192329e-01,1.651743003394481046e-01,1.713143725359284053e-01,1.748399089035517495e-01,1.755328536056254274e-01,1.719269454990944856e-01,1.742446372634327556e-01,1.739082894208450747e-01,1.648394707201031040e-01,1.609824394196472386e-01,1.640427073850607154e-01,1.751641858492147819e-01,1.721586050278578750e-01,1.702048954088038468e-01,1.737551083405312613e-01,1.642069492520933927e-01,1.459403944808029818e-01,1.650000272107882415e-01,1.637693074607505517e-01,1.651060395868834407e-01,1.703247209271099294e-01,1.645330048092273068e-01,1.667289768834377128e-01,1.600996495376029727e-01
1.476580693697719104e-01,1.308981277072418514e-01,1.786736054927490214e-01,1.721626814199296029e-01,1.759112025831521819e-01,0.000000000000000000e+00,1.759951799905777325e-01,1.713983015887772798e-01,1.780831899529675411e-01,1.778339786944878320e-01,1.759083110667018224e-01,1.704162447647402934e-01,1.692519327515629446e-01,1.709677714070620413e-01,1.697033625127647161e-01,1.750460367414237162e-01,1.725150626578584589e-01,1.734100652093589212e-01,1.769457147965692867e-01,1.696795669186019762e-01,1.885172166065554877e-01,1.650683935323491447e-01,1.709263054893857825e-01,1.794491523573748248e-01,1.615415556304289069e-01
